










-,-,-
-1.26,-2.48,-10.27
-1.33,-2.51,-10.26
-1.31,-2.33,-10.25
-1.14,-2.39,-10.28
-1.31,-2.28,-10.33
-1.09,-2.20,-10.33
-1.02,-2.12,-10.29
-0.93,-1.78,-10.25
-0.07,-0.64,-11.31
1.32,-0.10,-11.17
-0.11,-1.00,-11.03
-1.81,-2.13,-10.53
-2.39,-2.78,-10.07
-3.07,-3.57,-9.49
-3.50,-4.47,-9.32
-4.48,-5.87,-9.07
-4.31,-6.27,-8.53
-4.67,-6.98,-7.95
-4.21,-6.82,-6.82
-3.00,-7.43,-6.92
-2.26,-7.44,-6.89
-1.32,-7.22,-7.63
-0.64,-7.06,-8.08
0.20,-6.35,-9.43
0.96,-5.12,-9.87
0.74,-4.56,-11.19
1.43,-2.96,-11.30
0.22,-2.45,-11.99
-0.04,-1.76,-11.66
-0.91,-1.86,-11.24
-1.27,-1.89,-11.02
-1.29,-1.88,-10.93
-0.89,-1.87,-11.06
-0.68,-1.96,-11.31
-0.01,-1.53,-11.15
0.56,-1.82,-11.29
1.48,-2.20,-11.27
1.69,-3.47,-11.15
1.76,-4.71,-10.33
0.56,-5.75,-9.65
1.21,-6.48,-8.65
-0.29,-7.05,-7.38
-1.00,-9.02,-5.84
-5.18,-10.83,-6.90
-5.51,-8.97,-4.74
-6.78,-9.21,-5.17
-5.63,-8.43,-6.79
-3.96,-6.23,-7.25
-3.28,-5.35,-7.95
-3.24,-5.63,-8.13
-4.51,-6.76,-8.52
-5.33,-7.48,-8.08
-4.58,-6.60,-8.13
-0.62,-3.68,-9.18
1.94,-2.93,-12.03
2.84,-0.45,-11.31
2.59,0.76,-10.20
2.10,1.22,-10.15
1.86,1.32,-10.18
0.77,1.25,-10.02
-0.28,0.97,-9.92
-1.02,-0.05,-10.87
-1.34,-0.66,-11.29
-1.23,-0.71,-11.01
-1.52,-1.42,-11.50
-1.22,-0.72,-10.98
-0.40,-1.29,-10.93
-1.08,-1.47,-11.03
-1.83,-2.44,-10.07
-2.62,-1.75,-10.46
-2.77,-1.78,-10.67
-2.91,-1.24,-10.99
-2.93,-1.64,-10.45
-1.40,-3.29,-10.62
-1.51,-2.83,-9.61
-0.41,-4.52,-8.80
-1.63,-5.09,-8.41
-2.85,-6.36,-7.37
-2.21,-5.26,-7.13
-2.22,-6.19,-6.43










-,-,-
-1.71,-4.05,-9.47
-1.86,-4.17,-9.50
-1.83,-4.22,-9.49
-1.77,-4.02,-9.55
-1.72,-3.99,-9.56
-1.44,-3.88,-9.69
-1.28,-3.93,-9.83
-1.39,-3.83,-9.60
-1.89,-4.11,-9.41
-2.32,-4.45,-9.49
-2.38,-4.70,-9.61
-2.24,-5.36,-9.80
-2.37,-5.91,-9.59
-1.57,-5.38,-9.05
-1.36,-5.15,-8.77
-1.56,-4.66,-8.72
-1.15,-3.52,-9.24
0.13,-2.45,-9.49
0.29,-1.87,-10.63
0.43,-1.34,-10.68
-0.28,-1.97,-10.61
-0.59,-2.31,-10.29
-0.23,-1.91,-11.09
1.30,-1.22,-11.36
1.54,-1.39,-11.69
1.35,-2.15,-11.41
0.14,-3.53,-10.87
-1.20,-3.73,-10.60
-4.05,-5.13,-10.96
-4.68,-5.48,-10.63
-4.89,-7.38,-10.30
-3.51,-7.41,-9.11
-2.12,-6.53,-8.03
-0.47,-6.68,-8.51
-0.17,-6.22,-7.32
-0.45,-6.20,-6.74
-0.46,-5.91,-5.95
-0.39,-5.43,-5.41
-0.82,-5.91,-6.18
-0.90,-5.72,-6.41
-0.36,-5.47,-7.07
-0.27,-5.73,-8.39
0.03,-5.87,-8.93
0.13,-6.53,-10.20
0.87,-6.35,-10.47
0.78,-6.00,-11.04
2.71,-7.34,-12.59
2.41,-5.99,-10.98
0.07,-4.08,-9.23
-2.44,-2.56,-9.73
-2.77,-2.24,-11.28
-1.82,-2.44,-12.47
-1.07,-1.98,-12.79
-0.56,-1.28,-11.78
-0.36,-1.03,-11.50
-0.59,-0.67,-10.54
-0.99,-0.95,-10.05
-0.95,-1.13,-9.44
-1.24,-1.82,-8.94
-1.49,-2.44,-9.06
-0.62,-1.56,-8.74
-0.76,-2.06,-9.56
-0.57,-2.56,-10.05
-0.72,-3.18,-10.41
-1.48,-3.99,-10.31
0.17,-2.96,-10.30
1.30,-3.67,-10.29
1.03,-4.03,-9.87
-0.85,-5.75,-9.08
-1.34,-5.73,-9.23
-1.81,-6.32,-9.01
-2.20,-6.49,-9.92
-2.34,-6.36,-9.30
-2.50,-5.91,-9.83
-2.09,-5.63,-9.87
-2.24,-4.36,-9.73
-1.29,-4.16,-9.85
-1.14,-3.28,-9.69
-1.51,-3.32,-9.65
-1.24,-3.90,-9.91










-,-,-
-1.22,-4.15,-9.62
-1.30,-4.22,-9.64
-1.22,-4.21,-9.62
-1.21,-4.15,-9.43
-2.62,-5.46,-9.55
-4.98,-7.96,-8.03
-6.88,-10.03,-7.98
-6.96,-11.61,-5.67
-5.86,-12.26,-7.24
-4.19,-9.80,-5.60
-3.13,-8.44,-4.77
-3.70,-6.03,-2.71
-3.31,-4.67,-1.04
-3.09,-3.74,-0.33
-3.04,-3.39,0.96
-3.54,-4.82,0.81
-3.59,-5.10,1.77
-3.51,-5.47,2.97
-3.65,-6.58,3.76
-3.32,-6.30,4.21
-2.39,-6.28,4.26
-2.11,-7.27,4.63
-2.17,-9.73,4.79
-1.63,-11.07,7.21
-1.86,-13.60,8.44
-2.78,-12.20,9.47
-2.37,-11.18,8.95
-1.43,-10.59,7.61
-0.08,-10.12,5.49
0.27,-9.00,4.73
0.70,-8.77,4.09
0.22,-7.61,4.08
0.68,-8.05,3.30
-0.33,-8.75,2.30
0.09,-8.54,3.77
-1.98,-8.17,8.20
-2.82,-7.79,7.39
-2.27,-6.97,5.30
-2.50,-7.94,2.39
-2.28,-9.22,0.61
-1.92,-8.72,-1.24
-1.91,-7.99,-3.67
-2.02,-7.44,-4.92
-2.69,-6.09,-5.97
-2.17,-5.33,-7.55
-1.35,-3.88,-10.23
-0.35,-3.18,-9.89
-1.52,-2.76,-9.61
-1.17,-2.34,-11.99
0.70,-0.36,-11.86
0.96,-2.33,-15.16
-0.92,-1.35,-14.24
-0.19,-1.71,-12.96
0.34,-2.97,-8.64
-1.02,-5.43,-7.58
-2.25,-8.53,-5.71
-2.21,-9.28,-7.14
-1.70,-9.34,-6.59
-3.25,-8.57,-8.27
-2.99,-6.53,-8.29
-2.86,-5.34,-8.16
-2.14,-6.13,-8.74
-1.72,-5.50,-8.30
-2.35,-5.26,-7.64
-2.55,-5.59,-8.75
-2.36,-5.03,-8.51
-1.95,-4.97,-8.33
-2.77,-5.16,-9.07
